"296524","tt1860357","Deepwater Horizon","2016-09-29 00:00:00","6.7","2716","","107","Drama, Action","121790373"
"351211","tt1540011","Blair Witch","2016-09-15 00:00:00","5.0","1153","","90","Thriller, Horror","45172994"
"95610","tt1473832","Bridget Jones's Baby","2016-09-14 00:00:00","6.4","1930","","123","Comedy, Romance","211952420"
"302401","tt3774114","Snowden","2016-09-15 00:00:00","7.1","2538","","134","Drama, History, Crime, Thriller","37279439"
"413452","tt3230660","Cardboard Boxer","2016-09-16 00:00:00","6.6","26","","88","Drama","0"
"318226","tt3850544","Hillsong: Let Hope Rise","2016-09-16 00:00:00","6.4","42","","103","Documentary","2600000"
"333484","tt2404435","The Magnificent Seven","2016-09-14 00:00:00","6.2","3775","","132","Adventure, Action, Western","162360636"
"317557","tt4341582","Queen of Katwe","2016-09-23 00:00:00","7.1","234","","124","Drama","10367161"
"332210","tt4624424","Storks","2016-09-22 00:00:00","6.6","1373","","87","Adventure, Animation, Comedy, Family","182379278"
"340677","tt2679552","I.T.","2016-09-09 00:00:00","5.3","369","","96","Crime, Drama, Thriller","0"
"283366","tt1935859","Miss Peregrine's Home for Peculiar Children","2016-09-28 00:00:00","6.7","6486","","127","Drama, Fantasy, Adventure, Family","296485719"
"213681","tt2461150","Masterminds","2016-09-29 00:00:00","5.7","1123","","94","Action, Comedy, Crime","29200000"
"346685","tt3631112","The Girl on the Train","2016-10-05 00:00:00","6.3","3671","","112","Crime, Drama, Mystery, Romance, Thriller","173185859"
"339408","tt4196450","The Birth of a Nation","2016-09-09 00:00:00","6.6","337","","120","Drama","15861566"
"369883","tt4981636","Middle School: The Worst Years of My Life","2016-10-07 00:00:00","7.0","210","","92","Family, Comedy","23316139"
"86822","tt1945228","Voyage of Time: Life's Journey","2017-03-10 00:00:00","6.5","82","","90","Documentary, Drama","0"
"136799","tt1679335","Trolls","2016-10-13 00:00:00","6.6","1964","","92","Adventure, Family, Comedy, Fantasy, Music, Animation","346864462"
"315011","tt4262980","Shin Godzilla","2016-07-29 00:00:00","6.6","367","","120","Action, Science Fiction","77947607"
"284052","tt1211837","Doctor Strange","2016-10-25 00:00:00","7.4","13257","","115","Action, Adventure, Fantasy, Science Fiction","1"
"302946","tt2140479","The Accountant","2016-10-13 00:00:00","6.9","3515","","128","Crime, Thriller, Drama","155160045"
"258363","tt3147312","Desierto","2015-04-12 00:00:00","6.0","192","","99","Thriller, Drama","0"
"339927","tt4669186","Kevin Hart: What Now?","2016-10-14 00:00:00","6.6","167","","96","Comedy","23600000"
"381069","tt5434870","Little Sister","2016-10-06 00:00:00","6.4","62","","91","Comedy","0"
"286567","tt1472584","Max Steel","2016-10-14 00:00:00","5.2","397","","92","Action, Adventure, Science Fiction","6272403"
"414779","tt5664502","The River Thief","2016-10-14 00:00:00","6.8","6","","97","Crime, Action, Adventure","0"
"335796","tt4361050","Ouija: Origin of Evil","2016-10-20 00:00:00","6.0","1494","","99","Horror, Thriller","81705746"
"343611","tt3393786","Jack Reacher: Never Go Back","2016-10-19 00:00:00","5.6","2923","","118","Action, Thriller","162146076"
"380124","tt5325452","Boo! A Madea Halloween","2016-10-21 00:00:00","5.4","296","","103","Comedy, Horror, Drama","74827344"
"331313","tt2387499","Keeping Up with the Joneses","2016-10-20 00:00:00","6.0","1187","","105","Action, Comedy","29918745"
"376867","tt4975722","Moonlight","2016-10-21 00:00:00","7.4","4154","","111","Drama","65046687"
"326285","tt0376479","American Pastoral","2016-10-20 00:00:00","6.1","358","","108","Crime, Drama","0"
"409502","tt4950110","I'm Not Ashamed","2016-10-21 00:00:00","7.0","100","","112","Drama","2000000"
"207932","tt3062096","Inferno","2016-10-13 00:00:00","5.9","4026","","121","Mystery, Thriller, Drama","220021259"
"324786","tt2119532","Hacksaw Ridge","2016-10-07 00:00:00","8.1","6946","","139","Drama, History, War","175302354"
"339419","tt4669986","Loving","2016-11-04 00:00:00","6.7","555","","123","Romance, Drama","8996802"
"259316","tt3183660","Fantastic Beasts and Where to Find Them","2016-11-16 00:00:00","7.4","12683","","133","Adventure, Family, Fantasy","809342332"
"340402","tt4649416","Almost Christmas","2016-11-11 00:00:00","5.6","246","","111","Comedy, Drama","42487325"
"329865","tt2543164","Arrival","2016-11-10 00:00:00","7.5","10806","","116","Drama, Science Fiction, Mystery","203388186"
"293767","tt2513074","Billy Lynn's Long Halftime Walk","2016-11-10 00:00:00","5.9","322","","113","Drama, War","30930984"
"329981","tt2582500","Shut In","2016-11-11 00:00:00","5.2","408","","91","Drama, Thriller","13082071"
"340103","tt3976144","The Monster","2016-11-11 00:00:00","5.3","253","","91","Drama, Horror","0"
"340945","tt2032572","USS Indianapolis: Men of Courage","2016-09-22 00:00:00","5.9","345","","128","Action, War","0"
"277834","tt3521164","Moana","2016-11-23 00:00:00","7.5","7223","","107","Adventure, Comedy, Family, Animation","695331111"
"340666","tt4550098","Nocturnal Animals","2016-11-04 00:00:00","7.4","4425","","116","Drama, Thriller","29252978"
"376660","tt1878870","The Edge of Seventeen","2016-11-18 00:00:00","7.2","2351","","105","Comedy, Drama","18803648"
"334541","tt4034228","Manchester by the Sea","2016-11-18 00:00:00","7.5","3318","","138","Drama","75026965"
"332979","tt1620935","Bleed for This","2016-11-04 00:00:00","6.9","434","","116","Drama","6174491"
"404378","tt3606888","A Street Cat Named Bob","2016-11-04 00:00:00","7.5","526","","103","Drama, Family, Comedy","82703"
"369885","tt3640424","Allied","2016-11-17 00:00:00","6.7","2890","","124","Action, Drama, War, Romance, Thriller","119520023"
"338964","tt1798603","Bad Santa 2","2016-11-23 00:00:00","5.2","435","","92","Comedy, Crime, Drama, Mystery","23229371"
"291328","tt1974420","Rules Don't Apply","2016-11-23 00:00:00","5.9","271","","127","Romance, Comedy, Drama","3885342"
"376290","tt4540710","Miss Sloane","2016-11-25 00:00:00","7.5","959","","132","Drama, Thriller","9101546"
"398792","tt4363250","Lost in the Pacific","2016-01-29 00:00:00","4.6","16","","86","Adventure, Science Fiction, Thriller","0"
"369524","tt1967614","The Comedian","2016-12-09 00:00:00","5.6","76","","120","Comedy","0"
"376866","tt1619029","Jackie","2016-12-02 00:00:00","6.4","1489","","100","Drama","13960394"
"241258","tt3216348","Incarnate","2016-12-01 00:00:00","5.3","332","","91","Horror, Thriller","6341855"
"371560","tt5225338","The Eyes of My Mother","2016-12-02 00:00:00","6.3","162","","76","Drama, Horror","0"
"309425","tt4056738","Do You Believe?","2015-03-20 00:00:00","6.9","74","","115","Fantasy, Drama","0"
"296523","tt2461520","Man Down","2016-12-02 00:00:00","6.2","142","","92","Thriller","454516"
"346558","tt3417854","Pocket Listing","2016-03-23 00:00:00","7.8","12","","92","Action, Comedy, Crime","0"
"374465","tt4120176","Things to Come","2016-04-06 00:00:00","6.6","140","","102","Drama","282382"
"389627","tt5574372","Nerdland","2016-12-06 00:00:00","5.3","20","","83","Animation","0"
"384682","tt1711525","Office Christmas Party","2016-11-25 00:00:00","5.6","1242","","105","Comedy","114501299"
"316021","tt1290138","Frank & Lola","2016-12-09 00:00:00","5.5","87","","88","Drama, Mystery, Romance","9188"
"380121","tt3253232","The Bounce Back","2016-02-26 00:00:00","6.1","31","","104","Romance","0"
"330459","tt3748528","Rogue One: A Star Wars Story","2016-12-14 00:00:00","7.5","9679","","133","Action, Adventure, Science Fiction","1056057273"
"381284","tt4846340","Hidden Figures","2016-12-10 00:00:00","8.0","5001","","127","Drama, History","230698791"
"388399","tt4572514","Patriots Day","2016-12-12 00:00:00","6.9","1412","","133","Action, Drama, Crime, History","50548152"
"274870","tt1355644","Passengers","2016-12-21 00:00:00","6.9","8266","","116","Drama, Romance, Science Fiction","303144152"
"393457","tt2671706","Fences","2016-12-16 00:00:00","6.8","1541","","139","Drama","64414761"
"121856","tt2094766","Assassin's Creed","2016-12-21 00:00:00","5.4","5187","","115","Action, Adventure, Science Fiction","240697856"
"345920","tt4682786","Collateral Beauty","2016-12-06 00:00:00","7.2","3430","","97","Drama, Romance","87416021"
"310307","tt4276820","The Founder","2016-09-13 00:00:00","7.0","2225","","115","Drama, History","23964782"
"360814","tt5074352","Dangal","2016-12-21 00:00:00","8.1","382","","161","Drama, Action","310000000"
"258230","tt3416532","A Monster Calls","2016-10-07 00:00:00","7.1","1995","","108","Drama, Fantasy","47309313"
"68730","tt0490215","Silence","2016-12-22 00:00:00","7.1","1641","","161","Drama, History","23737523"
"356305","tt4501244","Why Him?","2016-12-22 00:00:00","6.2","2611","","111","Comedy","118034273"
"259695","tt2361317","Live by Night","2016-12-25 00:00:00","6.2","776","","129","Crime, Drama, Thriller","22678555"
"334524","tt1800302","Gold","2016-12-22 00:00:00","6.6","894","","121","Adventure, Drama, Thriller","7227038"
"342737","tt4385888","20th Century Women","2016-12-28 00:00:00","7.4","548","","119","Drama","5664764"
"370755","tt5247022","Paterson","2016-11-17 00:00:00","7.0","786","","118","Comedy, Drama, Romance","2152738"
"346672","tt3717252","Underworld: Blood Wars","2016-11-24 00:00:00","5.5","2387","","91","Action, Fantasy, Horror, Drama","81093313"
"388202","tt5580536","Arsenal","2017-01-06 00:00:00","4.6","68","","92","Action, Crime, Thriller","0"
"290512","tt2226597","The Mountain Between Us","2017-10-05 00:00:00","6.5","1298","","109","Romance, Adventure, Drama","62832209"
"377447","tt4687848","Railroad Tigers","2016-12-23 00:00:00","6.1","57","","124","Action, Comedy, War","102205175"
"292280","tt4030600","The Bye Bye Man","2017-01-12 00:00:00","5.1","732","","96","Horror, Thriller","26667197"
"262841","tt3095734","Monster Trucks","2016-12-26 00:00:00","5.9","442","","105","Action, Comedy, Science Fiction","64493915"
"324542","tt2072233","Sleepless","2017-01-12 00:00:00","5.8","739","","95","Action, Crime, Thriller","32540674"
"334532","tt2990126","100 Streets","2016-11-11 00:00:00","6.2","94","","93","Drama","0"
"334522","tt3026488","Alone in Berlin","2016-02-15 00:00:00","6.6","203","","103","Thriller, War, Drama","33125"
"352885","tt1330018","The Book of Love","2017-01-13 00:00:00","6.5","109","","107","Drama","0"
"381288","tt4972582","Split","2017-01-19 00:00:00","7.2","10853","","117","Horror, Thriller","278454358"
"47971","tt1293847","xXx: Return of Xander Cage","2017-01-13 00:00:00","5.6","2555","","107","Action, Adventure, Crime","346147658"
"416477","tt5462602","The Big Sick","2017-03-30 00:00:00","7.5","1365","","120","Comedy, Drama, Romance","56303596"
"356500","tt4372390","Detour","2017-01-20 00:00:00","6.4","81","","97","Thriller","0"
"337703","tt3666024","The Red Turtle","2016-06-29 00:00:00","7.6","580","","80","Animation, Drama, Fantasy, Family","921974"
"422114","tt4902904","The Resurrection of Gavin Stone","2017-01-20 00:00:00","6.7","10","","91","Comedy, Drama","0"
"256569","tt3305308","Trespass Against Us","2016-10-14 00:00:00","5.8","191","","99","Drama, Crime","5711"
"371743","tt4532818","Sophie and the Rising Sun","2016-01-27 00:00:00","6.6","10","","116","Drama","0"
"381289","tt1753383","A Dog's Purpose","2017-01-19 00:00:00","7.3","1608","","100","Comedy, Drama, Family, Fantasy, Adventure","194647323"
"173897","tt2592614","Resident Evil: The Final Chapter","2016-12-23 00:00:00","5.9","1948","","107","Action, Horror, Science Fiction","312242626"
"291869","tt3713030","I Am Michael","2015-01-29 00:00:00","5.9","134","","98","Drama","0"
"414190","tt3171832","iBoy","2017-01-27 00:00:00","6.0","727","","90","Action, Crime, Science Fiction","0"
"431244","tt3809276","Lost in Florence","2017-01-27 00:00:00","5.0","30","","97","Adventure, Drama, Romance","0"
"596992","tt7329466","Hot Wheels: Redlines to Treasure Hunts","2017-06-29 00:00:00","0.0","0","","83","Documentary","0"
"14564","tt0498381","Rings","2017-02-01 00:00:00","4.9","1854","","102","Horror","83080890"
"365942","tt3922818","The Space Between Us","2017-01-26 00:00:00","7.1","1534","","121","Romance, Adventure, Science Fiction, Drama","14793385"
"411019","tt5804038","I Am Not Your Negro","2017-02-03 00:00:00","8.1","207","","93","Documentary","7123919"
"420245","tt3622110","Don't Knock Twice","2017-02-03 00:00:00","5.0","367","","93","Horror","0"
"426469","tt1105355","Growing Up Smith","2017-02-03 00:00:00","7.2","17","","102","Comedy, Family, Drama","0"
"333663","tt3708886","War on Everyone","2016-10-07 00:00:00","5.8","218","","98","Action, Comedy, Mystery","0"
"338387","tt3687316","Youth in Oregon","2017-02-03 00:00:00","6.3","20","","105","Comedy, Drama","0"
"341174","tt4465564","Fifty Shades Darker","2017-02-08 00:00:00","6.1","4654","","118","Drama, Romance","378827494"
"324849","tt4116284","The Lego Batman Movie","2017-02-08 00:00:00","7.2","3015","","104","Action, Animation, Comedy, Family, Fantasy","311950384"
"324552","tt4425200","John Wick: Chapter 2","2017-02-08 00:00:00","7.0","6445","","122","Thriller, Action, Crime","171539887"
"392011","tt4420704","Kedi","2017-02-10 00:00:00","7.6","118","","79","Documentary","3787711"
"347026","tt3387266","A United Kingdom","2016-11-25 00:00:00","6.7","297","","111","Drama, History","13819139"
"311324","tt2034800","The Great Wall","2016-12-16 00:00:00","5.8","2907","","103","Action, Adventure, Fantasy","331957105"
"345922","tt3401882","Fist Fight","2017-02-16 00:00:00","6.0","741","","91","Comedy","41087017"
"340837","tt4731136","A Cure for Wellness","2017-02-15 00:00:00","6.2","2173","","146","Horror, Mystery, Science Fiction, Thriller","26559557"
"381064","tt4671002","American Fable","2017-02-17 00:00:00","6.3","53","","96","Drama, Thriller","0"
"431093","tt5537228","Everybody Loves Somebody","2017-02-10 00:00:00","6.5","83","","102","Romance, Comedy","0"
"335578","tt3841424","Land of Mine","2015-12-03 00:00:00","7.8","709","","100","Drama, History, War","0"
"371447","tt4305148","Lovesong","2017-02-17 00:00:00","5.9","99","","85","Drama, Romance","6700"
"297160","tt3322892","XX","2017-02-17 00:00:00","4.9","236","","80","Horror","30911"
"419430","tt5052448","Get Out","2017-02-24 00:00:00","7.5","9273","","104","Mystery, Thriller, Horror","255407663"
"375366","tt4547056","The Girl with All the Gifts","2016-09-23 00:00:00","6.4","1031","","110","Drama, Horror, Thriller, Science Fiction","0"
"403390","tt3182620","Bitter Harvest","2017-01-31 00:00:00","6.1","44","","103","War, Drama, History, Romance","557241"
"195590","tt2126235","Collide","2016-08-04 00:00:00","5.6","354","","98","Thriller, Action","4811525"
"425591","tt5710514","I Don't Feel at Home in This World Anymore","2017-01-19 00:00:00","6.6","621","","96","Comedy, Crime, Drama, Thriller","0"
"263115","tt3315342","Logan","2017-02-28 00:00:00","7.8","12835","","137","Action, Drama, Science Fiction","616801808"
"397837","tt1691916","Before I Fall","2017-03-02 00:00:00","7.0","2280","","98","Drama, Mystery, Thriller, Fantasy","12141122"
"345938","tt2872518","The Shack","2017-03-03 00:00:00","7.1","846","","132","Drama, Fantasy","92924405"
"353569","tt1412528","Table 19","2017-03-03 00:00:00","6.0","636","","87","Comedy, Drama","5042014"
"408272","tt5294198","Catfight","2017-03-03 00:00:00","5.5","86","","96","Comedy, Drama","0"
"381009","tt4442604","Donald Cried","2017-03-03 00:00:00","6.1","13","","85","Drama, Comedy","0"
"396810","tt5023260","The Last Word","2017-03-03 00:00:00","6.6","197","","108","Comedy, Drama","1783421"
"413594","tt5544384","Sword Art Online: The Movie - Ordinal Scale","2017-02-18 00:00:00","7.6","250","","119","Action, Adventure, Fantasy, Romance, Animation, Science Fiction","20725409"
"293167","tt3731562","Kong: Skull Island","2017-03-08 00:00:00","6.4","6311","","118","Action, Adventure, Fantasy","566652812"
"426265","tt5826432","Burning Sands","2017-01-24 00:00:00","6.2","73","","105","Drama","0"
"340676","tt4714782","Personal Shopper","2016-10-19 00:00:00","5.9","625","","106","Drama, Mystery, Thriller","1305195"
"393519","tt4954522","Raw","2016-11-11 00:00:00","7.0","1524","","99","Drama, Horror, Mystery","4100000"
"354285","tt4827986","The Sense of an Ending","2017-03-10 00:00:00","6.1","88","","108","Mystery, Drama","4842617"
"339403","tt3890160","Baby Driver","2017-06-28 00:00:00","7.4","8664","","113","Action, Crime","226945087"
"321612","tt2771200","Beauty and the Beast","2017-03-16 00:00:00","6.9","11403","","129","Family, Fantasy, Romance","1263521126"
"180863","tt2763304","T2 Trainspotting","2017-01-27 00:00:00","7.0","1834","","117","Crime, Drama","42067430"
"330947","tt2062700","Song to Song","2017-03-17 00:00:00","5.4","494","","129","Drama, Music, Romance","1710528"
"341006","tt1082807","The Belko Experiment","2016-03-17 00:00:00","6.1","805","","89","Action, Thriller, Horror","10166820"
"352501","tt4662420","All Nighter","2017-03-10 00:00:00","5.7","108","","86","Comedy","0"
"188924","tt2449638","Atomica","2017-03-17 00:00:00","4.8","49","","81","Science Fiction, Thriller","0"
"305470","tt3717490","Power Rangers","2017-03-23 00:00:00","6.2","2803","","124","Action, Adventure, Science Fiction","142337240"
"395992","tt5442430","Life","2017-03-22 00:00:00","6.4","4376","","103","Horror, Science Fiction, Thriller","100541806"
"417644","tt0493405","CHiPS","2017-01-16 00:00:00","6.0","693","","100","Action, Comedy, Crime","26800152"
"346681","tt1781058","Wilson","2017-03-24 00:00:00","5.8","203","","94","Comedy","653951"
"295693","tt3874544","The Boss Baby","2017-03-23 00:00:00","6.4","4487","","97","Animation, Comedy, Family","498814908"
"315837","tt1219827","Ghost in the Shell","2017-03-29 00:00:00","6.0","5359","","107","Action, Science Fiction, Thriller, Drama","169801921"
"289222","tt1730768","The Zookeeper's Wife","2017-03-31 00:00:00","7.4","774","","126","Drama, History","23299081"
"334536","tt3286052","The Blackcoat's Daughter","2017-03-31 00:00:00","5.7","275","","93","Horror, Thriller","19980"
"376134","tt5155780","The Discovery","2017-03-31 00:00:00","6.2","684","","102","Drama, Romance, Science Fiction, Thriller, Mystery","0"
"137116","tt2398241","Smurfs: The Lost Village","2017-03-23 00:00:00","6.1","785","","89","Adventure, Animation, Comedy, Family","197183546"
"353070","tt2568862","Going in Style","2017-04-06 00:00:00","6.6","1416","","96","Crime, Comedy","84618541"
"400928","tt4481414","Gifted","2017-04-12 00:00:00","7.9","2194","","101","Drama, Family, Comedy","40343446"
"339967","tt4680182","Colossal","2016-06-30 00:00:00","6.1","1072","","109","Drama, Fantasy, Science Fiction","3029287"
"390051","tt4581576","Aftermath","2017-02-28 00:00:00","5.5","396","","92","Drama, Thriller","261465"
"424998","tt6113488","The Case for Christ","2017-04-07 00:00:00","6.7","127","","112","Drama","0"
"398818","tt5726616","Call Me by Your Name","2017-09-01 00:00:00","8.3","5392","","132","Romance, Drama","41063475"
"337339","tt4630562","The Fate of the Furious","2017-04-12 00:00:00","6.9","6621","","136","Action, Crime, Thriller","1238764765"
"314095","tt1212428","The Lost City of Z","2017-03-15 00:00:00","6.2","1476","","140","Adventure, Drama, History, Action","8574339"
"410661","tt5538568","My Entire High School Sinking Into the Sea","2016-09-11 00:00:00","6.8","18","","75","Animation, Comedy, Drama","0"
"306943","tt2597760","The Outcasts","2017-04-14 00:00:00","6.3","361","","95","Comedy","0"
"369697","tt4191702","Norman: The Moderate Rise and Tragic Fall of a New York Fixer","2017-04-14 00:00:00","5.5","100","","117","Comedy, Thriller, Drama","3814868"
"368942","tt2392830","A Quiet Passion","2016-10-07 00:00:00","6.3","93","","125","Drama","1864266"
"322487","tt3228088","Spark: A Space Tail","2017-04-14 00:00:00","4.3","30","","97","Adventure, Animation, Comedy, Family, Science Fiction","116873"
"355277","tt4629266","Born in China","2016-08-12 00:00:00","7.4","82","","76","Documentary","0"
"418437","tt3462710","Unforgettable","2017-03-06 00:00:00","5.5","330","","100","Drama, Thriller","17768012"
"334521","tt4158096","Free Fire","2017-03-31 00:00:00","6.3","573","","90","Action, Crime, Mystery","1799312"
"354859","tt4776998","The Promise","2016-12-02 00:00:00","7.1","205","","130","History, Romance, Drama","0"
"443319","tt6574272","Phoenix Forgotten","2017-04-21 00:00:00","5.5","139","","80","Horror, Mystery, Science Fiction","3600000"
"339988","tt4287320","The Circle","2017-04-27 00:00:00","5.5","2841","","110","Drama, Thriller, Science Fiction","20497844"
"350312","tt4849438","Baahubali 2: The Conclusion","2017-04-27 00:00:00","7.0","269","","168","Action, Drama","275947313"
"425134","tt4795124","How to Be a Latin Lover","2017-04-28 00:00:00","6.3","203","","115","Comedy","26251899"
"347882","tt4573516","Sleight","2017-04-28 00:00:00","5.3","380","","89","Drama, Thriller, Action, Science Fiction","3914430"
"126889","tt2316204","Alien: Covenant","2017-05-09 00:00:00","5.9","5160","","122","Horror, Science Fiction, Thriller","232380243"
"283995","tt3896198","Guardians of the Galaxy Vol. 2","2017-04-19 00:00:00","7.7","13214","","137","Action, Adventure, Comedy, Science Fiction","863756051"
"300667","tt4158624","3 Generations","2016-10-27 00:00:00","6.5","298","","87","Comedy, Drama","0"
"360814","tt5074352","Dangal","2016-12-21 00:00:00","8.1","382","","161","Drama, Action","310000000"
"401546","tt3203620","The Dinner","2017-05-05 00:00:00","4.3","156","","120","Drama, Thriller, Mystery","2492001"
"426253","tt5770620","The Lovers","2017-05-05 00:00:00","5.3","41","","94","Comedy","0"
"166426","tt1790809","Pirates of the Caribbean: Dead Men Tell No Tales","2017-05-23 00:00:00","6.6","7258","","129","Adventure, Action, Fantasy, Comedy","794191988"
"274857","tt1972591","King Arthur: Legend of the Sword","2017-05-10 00:00:00","6.5","3464","","126","Action, Drama, Fantasy","146175066"
"373569","tt2334871","Snatched","2017-05-03 00:00:00","5.2","515","","90","Action, Comedy","60845711"
"405775","tt4218696","The Wall","2017-05-12 00:00:00","6.1","427","","90","Thriller, War, Drama","1803009"
"333384","tt1366338","Lowriders","2017-04-28 00:00:00","6.5","47","","99","Drama","6179955"
"375867","tt4429194","Paris Can Wait","2016-09-12 00:00:00","5.4","102","","92","Romance","6700000"
"339846","tt1469304","Baywatch","2017-05-12 00:00:00","6.1","5009","","116","Action, Comedy","177856751"
"383709","tt5208216","Wonderstruck","2017-10-13 00:00:00","6.1","223","","115","Drama","1947099"
"417830","tt6003368","Diary of a Wimpy Kid: The Long Haul","2017-05-19 00:00:00","5.7","210","","91","Comedy, Family","40120144"
"417678","tt5001718","Everything, Everything","2017-05-18 00:00:00","7.2","2601","","96","Drama, Romance","34000284"
"369894","tt5195412","Wakefield","2017-05-19 00:00:00","6.1","183","","106","Drama","0"
"282035","tt2345759","The Mummy","2017-06-06 00:00:00","5.5","4599","","110","Fantasy, Thriller, Action, Adventure, Horror","409231607"
"354287","tt4758646","War Machine","2017-05-26 00:00:00","5.5","614","","122","Comedy, Drama, War","0"
"432605","tt4653272","Buena Vista Social Club: Adios","2017-05-26 00:00:00","8.1","6","","110","Documentary","0"
"297762","tt0451279","Wonder Woman","2017-05-30 00:00:00","7.3","13140","","141","Action, Adventure, Fantasy","821847012"
"268531","tt2091256","Captain Underpants: The First Epic Movie","2017-06-01 00:00:00","6.0","628","","89","Action, Animation, Comedy, Family","125289450"
"446865","tt6697760","Hailey Dean Mystery: Deadly Estate","2017-04-09 00:00:00","6.5","14","","90","Mystery, TV Movie","0"
"399790","tt2674454","Churchill","2017-05-25 00:00:00","6.2","164","","110","Drama, Thriller, War","0"
"455551","tt5669936","The Recall","2017-06-02 00:00:00","4.0","181","","91","Science Fiction, Horror","1319566"
"418078","tt4695012","It Comes at Night","2017-06-09 00:00:00","5.7","1204","","91","Horror","0"
"413998","tt4411596","My Cousin Rachel","2017-06-08 00:00:00","5.5","357","","106","Drama, Romance","9200168"
"429107","tt5929750","Beatriz at Dinner","2017-06-09 00:00:00","5.9","107","","83","Comedy, Drama","7"
"424488","tt4899370","Megan Leavey","2017-06-09 00:00:00","7.1","401","","116","Drama, War","13406883"
"324852","tt3469046","Despicable Me 3","2017-06-15 00:00:00","6.3","4301","","96","Action, Animation, Comedy, Family, Adventure","1031552585"
"260514","tt3606752","Cars 3","2017-06-15 00:00:00","6.7","2793","","102","Adventure, Animation, Comedy, Family","383925276"
"397422","tt4799050","Rough Night","2017-06-15 00:00:00","5.6","1192","","101","Drama, Comedy","45056771"
"382614","tt4572792","The Book of Henry","2017-06-16 00:00:00","7.5","635","","105","Drama","4504974"
"403119","tt2932536","47 Meters Down","2017-05-25 00:00:00","5.6","1627","","89","Drama, Thriller, Horror, Adventure","44235023"
"402529","tt1666185","All Eyez on Me","2017-06-12 00:00:00","6.4","714","","139","Drama, Music","44922302"
"335988","tt3371366","Transformers: The Last Knight","2017-06-16 00:00:00","6.0","3418","","149","Action, Science Fiction, Thriller, Adventure","605425157"
"399019","tt5592248","The Beguiled","2017-06-23 00:00:00","5.7","1247","","93","Drama, Western","27397655"
"316154","tt4334266","The Bad Batch","2017-06-23 00:00:00","5.2","525","","119","Drama, Horror, Thriller","180851"
"315635","tt2250912","Spider-Man: Homecoming","2017-07-05 00:00:00","7.4","12501","","133","Action, Adventure, Science Fiction, Drama","880166924"
"387426","tt3967856","Okja","2017-06-28 00:00:00","7.5","2269","","122","Adventure, Drama, Science Fiction, Action","0"
"345914","tt4481514","The House","2017-06-29 00:00:00","5.7","511","","88","Comedy","0"
"411873","tt5666304","The Little Hours","2017-06-30 00:00:00","5.6","206","","89","Comedy","0"
"433630","tt3481634","Inconceivable","2017-06-30 00:00:00","5.6","153","","105","Thriller, Drama","0"
"269795","tt1131724","2:22","2017-06-29 00:00:00","5.8","843","","99","Drama, Thriller, Romance, Science Fiction, Mystery","3500000"
"428449","tt6265828","A Ghost Story","2017-04-24 00:00:00","7.0","973","","93","Drama, Fantasy, Romance","1596371"
"281338","tt3450958","War for the Planet of the Apes","2017-07-11 00:00:00","7.0","5436","","140","Drama, Science Fiction, War","488533726"
"374720","tt5013056","Dunkirk","2017-07-19 00:00:00","7.4","9586","","107","War, Action, Drama","525573161"
"440597","tt5322012","Wish Upon","2017-07-07 00:00:00","5.4","738","","90","Thriller, Horror, Fantasy","14301505"
"410117","tt4291600","Lady Macbeth","2016-12-12 00:00:00","6.5","288","","86","Drama","5245263"
"339964","tt2239822","Valerian and the City of a Thousand Planets","2017-07-20 00:00:00","6.6","4378","","136","Adventure, Science Fiction, Action","225874228"
"417870","tt3564472","Girls Trip","2017-07-21 00:00:00","6.8","997","","122","Comedy","140376621"
"410554","tt5884234","First Kill","2017-07-21 00:00:00","5.5","267","","97","Action, Thriller, Crime","0"
"341013","tt2406566","Atomic Blonde","2017-07-26 00:00:00","6.3","3846","","115","Action, Mystery, Thriller","95673925"
"407448","tt5390504","Detroit","2017-07-28 00:00:00","7.3","848","","143","Crime, Drama, Thriller, History","16790139"
"378236","tt4877122","The Emoji Movie","2017-07-23 00:00:00","5.4","1565","","86","Animation, Family, Comedy","216909830"
"403431","tt5805752","Brigsby Bear","2017-07-27 00:00:00","7.3","201","","97","Comedy, Drama","532669"
"432602","tt6322922","An Inconvenient Sequel: Truth to Power","2017-07-28 00:00:00","6.9","83","","100","Documentary","5398976"
"428584","tt6333086","Menashe","2017-07-28 00:00:00","6.4","26","","82","Drama","0"
"353491","tt1648190","The Dark Tower","2017-08-03 00:00:00","5.6","3054","","95","Action, Fantasy, Science Fiction, Western, Horror","113231078"
"395834","tt5362988","Wind River","2017-08-03 00:00:00","7.4","2607","","107","Crime, Drama, Mystery, Thriller","44998252"
"450932","tt4557208","Armed Response","2017-08-04 00:00:00","4.6","53","","93","Action, Horror, Thriller","0"
"414453","tt5990474","Columbus","2017-08-04 00:00:00","7.2","144","","104","Drama","1015744"
"432787","tt5829040","Fun Mom Dinner","2017-08-04 00:00:00","5.8","127","","81","Comedy","0"
"293768","tt1458169","Kidnap","2017-06-16 00:00:00","6.1","842","","95","Drama, Thriller","30718107"
"433010","tt5758404","Step","2017-07-28 00:00:00","8.4","10","","83","Documentary","0"
"396422","tt5140878","Annabelle: Creation","2017-08-03 00:00:00","6.5","3396","","109","Horror, Mystery, Thriller","305092201"
"336000","tt2378507","The Glass Castle","2017-08-10 00:00:00","7.1","371","","127","Drama","9705840"
